tf,level,strength,tol,rank
15m,30490.783999999996,0.0029208450978483107,77.86499999999978,65
15m,19458.761266666665,0.0029208450978483107,77.86499999999978,66
15m,23101.178378378376,0.0028819004965436666,77.86499999999978,67
15m,19918.345405405405,0.0028819004965436666,77.86499999999978,68
15m,20690.055442176872,0.0028624281958913446,77.86499999999978,69
15m,20386.440476190477,0.0028624281958913446,77.86499999999978,70
15m,43060.591292517005,0.0028624281958913446,77.86499999999978,71
15m,20073.561301369864,0.0028429558952390225,77.86499999999978,72
15m,23250.624102785387,0.0028429558952390225,77.86499999999978,73
15m,30009.43229810185,0.0028040112939343785,77.86499999999978,74
15m,22790.59493055556,0.0028040112939343785,77.86499999999978,75
15m,27323.601041666665,0.0028040112939343785,77.86499999999978,76
15m,11896.418439716312,0.002745594391977412,77.86499999999978,77
15m,43720.30121428571,0.00272612209132509,77.86499999999978,78
15m,20226.80018090476,0.00272612209132509,77.86499999999978,79
15m,17120.8965942029,0.002687177490020446,77.86499999999978,80
15m,21145.3595620438,0.002667705189368124,77.86499999999978,81
15m,10990.36408759124,0.002667705189368124,77.86499999999978,82
15m,43232.880073529406,0.002648232888715802,77.86499999999978,83
15m,26371.28373134328,0.0026092882874111578,77.86499999999978,84
15m,23402.145037593986,0.0025898159867588358,77.86499999999978,85
15m,41675.505615384616,0.0025313990848018692,77.86499999999978,86
15m,42897.160620155046,0.002511926784149547,77.86499999999978,87
15m,27635.379062500004,0.002492454483497225,77.86499999999978,88
15m,6921.27859375,0.002492454483497225,77.86499999999978,89
15m,42308.031760000005,0.002434037581540259,77.86499999999978,90
15m,42606.90031999999,0.002434037581540259,77.86499999999978,91
15m,29534.957398373987,0.002395092980235615,77.86499999999978,92
15m,28114.599684352615,0.0023561483789309706,77.86499999999978,93
15m,42459.83876033058,0.0023561483789309706,77.86499999999978,94
15m,6617.953083333333,0.0023366760782786485,77.86499999999978,95
15m,4095.3029661016953,0.0022977314769740045,77.86499999999978,96
15m,19771.182118644065,0.0022977314769740045,77.86499999999978,97
15m,20835.404786324787,0.0022782591763216824,77.86499999999978,98
15m,41832.56791304347,0.0022393145750170384,77.86499999999978,99
15m,26199.086956521736,0.0022393145750170384,77.86499999999978,100
15m,43875.39684210526,0.0022198422743647164,77.86499999999978,101
15m,21629.111228070175,0.0022198422743647164,77.86499999999978,102
15m,11142.002894736843,0.0022198422743647164,77.86499999999978,103
15m,42151.75321428571,0.002180897673060072,77.86499999999978,104
15m,41989.00545454545,0.002141953071755428,77.86499999999978,105
15m,29686.267155963305,0.002122480771103106,77.86499999999978,106
15m,23728.563333333335,0.0021030084704507838,77.86499999999978,107
15m,43550.068396226416,0.0020640638691461397,77.86499999999978,108
15m,20530.620566037735,0.0020640638691461397,77.86499999999978,109
15m,67246.75613207548,0.0020640638691461397,77.86499999999978,110
15m,28266.986476190476,0.0020445915684938177,77.86499999999978,111
15m,19608.132380952382,0.0020445915684938177,77.86499999999978,112
15m,38634.878761904765,0.0020445915684938177,77.86499999999978,113
15m,21466.651142857143,0.0020445915684938177,77.86499999999978,114
15m,43394.039903846155,0.0020251192678414956,77.86499999999978,115
15m,28418.439805825237,0.002005646967189173,77.86499999999978,116
15m,18835.934901960783,0.001986174666536851,77.86499999999978,117
15m,39596.67762376237,0.001966702365884529,77.86499999999978,118
15m,37714.76821782179,0.001966702365884529,77.86499999999978,119
